# Mean
  1.86443630669660E+05,  2.34347100830438E+05,  5.33863575299278E+04,  7.72142245033956E-01,  1.90667713988187E+00,  3.27579840764818E-01
# Covariance Matrix
  8.26870831000264E+03,  1.52208981146750E+03,  3.69849496564622E+02,  9.94724477904081E-02,  2.70890504372012E-02,  6.67309915879547E-03
  1.52208981146750E+03,  7.87605781949463E+03,  3.74720005332866E+02,  2.65084975181999E-02,  9.56753557801107E-02,  6.75060470338389E-03
  3.69849496564622E+02,  3.74720005332866E+02,  6.66404752369753E+03,  6.55604105242877E-03,  6.77498233375798E-03,  7.25161885080788E-02
  9.94724477904081E-02,  2.65084975181999E-02,  6.55604105242877E-03,  1.20609872036664E-06,  4.24243411695774E-07,  1.05499923224157E-07
  2.70890504372012E-02,  9.56753557801107E-02,  6.77498233375798E-03,  4.24243411695774E-07,  1.17218128395182E-06,  1.08427795536400E-07
  6.67309915879547E-03,  6.75060470338389E-03,  7.25161885080788E-02,  1.05499923224157E-07,  1.08427795536400E-07,  7.90732550637734E-07
